id,titulo,autores,ano,link,texto
6758,Design Methods for Energy Harvesting,"Cyril Condemine, Jérôme Willemin, Guy Waltisperger, Jean-Frédéric Christmann",2012,https://doi.org/10.1007/978-94-007-1125-9_18,
6759,Data and Methods in Spatial Science,,,https://doi.org/10.1007/3-540-27953-9_4,
6760,Application of Geolocation Methods in Student Attendance System Design,"Yoga Rizya Pratama, Apri Siswanto",,https://doi.org/10.63017/jdsi.v2i1.10,
6761,Time-Series Data (Analysis/Design),,2004,https://doi.org/10.4135/9781412950589.n1020,
6762,"Palaeoenvironmental Investigations: Research Design, Methods and Data Analysis",,1985,https://doi.org/10.30861/9780860543305,
6763,Data-Driven Methods To Optimize Building Energy Use,Mischa Schmidt,2018,https://doi.org/10.31988/scitrends.23015,
6764,Regime-switching Methods for Forecasting,Yu Ding,2019,https://doi.org/10.1201/9780429490972-5,
6765,Simulation driven machine learning methods to optimise design of physical experiments and enhance data analysis for testing of fusion energy heat exchanger components,Rhydian Lewis,,https://doi.org/10.23889/suthesis.66041,
6766,Smart Energy Management,"Kaile Zhou, Lulu Wen",2022,https://doi.org/10.1007/978-981-16-9360-1,
6767,Energy Methods,,,https://doi.org/10.1007/0-306-47601-0_10,
6768,Artificial Intelligence Value Impact on Education,Vijay Pandiarajan,2025,https://doi.org/10.4324/9781003588764-14,
6769,The Ethics of Artificial Intelligence,Muthu Ramachandran,2026,https://doi.org/10.1007/978-981-95-2909-4_1,
6770,Machine Learning Approaches for Evaluating STEM Education Projects Within Artificial Intelligence in Education: A Systematic Review of Frameworks and Rubrics,"Catalina Muñoz-Collazos, Carolina González-Serrano",,https://doi.org/10.3390/app152312812,
6771,Artificial Intelligence Tools and Frameworks for Inclusive Digital Education: Benefits and Challenges,,2025,https://doi.org/10.70314/is.2025.digin.17,
6772,Regulatory Frameworks for the Use of Generative Artificial Intelligence – Challenges for Higher Education,Angelika Kaczmarczyk,,https://doi.org/10.15611/2024.58.1.08,
6773,"Artificial Intelligence and Machine Learning in Education: Foundations, Frameworks, and Future Possibilities","Roseline Jesudas, Sajeena Gayathrri",2025,https://doi.org/10.71443/9789349552890-01,
6774,Table 3: An analysis of layered architecture in applied deep learning models.,,,https://doi.org/10.7717/peerj-cs.2854/table-3,
6775,Table 9: The cost and complexity analysis of applied deep learning models.,,,https://doi.org/10.7717/peerj-cs.1950/table-9,
6776,Enhancing Cybersecurity Through Comparative Analysis of Deep Learning Models for Anomaly Detection,"Kateřina Macková, Dominik Benk, Martin Šrotýř",2024,https://doi.org/10.5220/0012312800003648,
6777,Deep learning applied on Web security : statically identifying Web vulnerabilities using deep learning,Héloïse Maurel,,https://doi.org/10.70675/65a8442ez7ff2z4fe0zb27az8d011db19709,
6778,An Extensive Analysis of Deep Learning Techniques for Improving Picture Encryption's Security &amp; Data Embedding Capability,,,https://doi.org/10.52783/cana.v32.2163,
6779,Attack Models for Collaborative Deep Learning,"Jiamiao Zhao, Fei Hu, Xiali Hei",2023,https://doi.org/10.1201/9781003187158-5,
6780,Explanatory model analysis for deep learning models,Andrzej Dudek,2025,https://doi.org/10.4324/9781003634621-5,
6781,Analysis of Encrypted Image Data with Deep Learning Models,"Durmuş Özdemir, Dilek Çelik",2021,https://doi.org/10.1109/iscturkey53027.2021.9654326,
6782,Sentiment analysis and text mining with deep learning models,Andrzej Dudek,2025,https://doi.org/10.4324/9781003634621-7,
6783,Figure 6: The results analysis of performance for applied LSTM (A) and CNN (B) deep learning models with original features.,,,https://doi.org/10.7717/peerj-cs.2854/fig-6,
6784,Your Email Address Holds the Key: Understanding the Connection Between Email and Password Security with Deep Learning,"Etienne Salimbeni, Nina Mainusch, Dario Pasquini",2023,http://arxiv.org/abs/2306.08638v2,
6785,"Large language models and generative AI in healthcare: Multimodal intelligence, clinical integration, and the future of medical practice",Shubham Gupta,2026,https://doi.org/10.1016/b978-0-443-45252-9.00013-x,
6786,Human-Machine Collaboration in Healthcare Investment Integrating Large Language Models,Hua Wang,2024,https://doi.org/10.1109/mlnlp63328.2024.10800279,
6787,A review on Natural Language Processing Models for COVID-19 research,"Karl Hall, Victor Chang, Chrisina Jayne",2022,https://doi.org/10.1016/j.health.2022.100078,
6788,Introduction to Large Language Models for Healthcare,Jeremy Harper,2025,https://doi.org/10.4324/9781003541769-1,
6789,Computational Evaluation of Language Models by Considering Various Scaling Properties for Processing Natural Languages,Sajini G,2020,https://doi.org/10.5373/jardcs/v12sp7/20202159,
6790,A survey on chatbots and large language models: Testing and evaluation techniques,"Sonali Uttam Singh, Akbar Siami Namin",2025,https://doi.org/10.1016/j.nlp.2025.100128,
6791,Emotion on the edge: An evaluation of feature representations and machine learning models,"James Thomas Black, Muhammad Zeeshan Shakir",2025,https://doi.org/10.1016/j.nlp.2025.100127,
6792,Natural Language Processing for Healthcare,,2026,https://doi.org/10.1016/c2025-0-01457-6,
6793,Targeted Syntactic Evaluation of Language Models,"Rebecca Marvin, Tal Linzen",2018,https://doi.org/10.18653/v1/d18-1151,
6794,Research On Optimization Strategies Of Artificial Intelligence Algorithms In The Construction Of Smart Cities Under The Digital Economy,Kunzhi Zhuang,2025,https://doi.org/10.1145/3745238.3745450,
6795,Time-Drift Aware RF Optimization with Machine Learning Techniques,"Ralitsa Sharankova, Kiyomi Seiya, Matilda Mwaniki",2023,https://doi.org/10.2172/1983803,
6796,Aplicação de técnicas de machine learning na otimização da gestão hospitalar,"Jorge Faitoma, Pedro Nicolau, Pedro Nkanga",,https://doi.org/10.51473/rcmos.v1i1.2025.1015,
6797,Energy Efficiency Optimization in Clustered Wireless Sensor Networks via Machine Learning Algorithms,"T. Sudarson Rama Perumal, V. Muthumanikandan, S. Mohanalakshmi",2021,https://doi.org/10.1201/9781003107477-4,
6798,Energy Optimization,"Anshuka Bansal, Ashwani Kumar Aggarwal, Anita Khosla",2026,https://doi.org/10.1002/9781394242139.ch14,
6799,The energy consumption optimization using machine learning technique in electrical arc furnaces (EAF),"Rishabh Dwivedi, Ashutosh Mishra, Devesh Kumar, Amitkumar Patil",2023,https://doi.org/10.1201/9781003434849-7,
6800,Ιndustrial internet of things optimization techniques using machine learning,Αθανάσιος Κωτσιόπουλος,,https://doi.org/10.12681/eadd/60432,
6801,Techniques and optimization algorithms in machine learning: A review,"Nitin Liladhar Rane, Suraj Kumar Mallick, Ömer Kaya, Jayesh Rane",2024,https://doi.org/10.70593/978-81-981271-4-3_2,
6802,"A Short Review of Machine Learning Techniques for Thermal, Energy and Electrical Engineering Applications","Nihar Ranjan Swain, Shreejith Pillai, Sanket Kumar Yadav",2023,https://doi.org/10.1007/978-981-99-7456-6_1,
6803,Sickle Cell Anaemia Cell Detection Using Machine Learning Techniques,"Vandna Mehndiratta, Anuj Kumar Gupta",2025,https://doi.org/10.4018/979-8-3693-6864-0.ch009,
6804,Role of Machine Learning Techniques in Modeling and Optimization of Biomass Gasification Parameters in a Downdraft Gasifier,"Vikas Attri, Avdhesh Kr. Sharma",2026,https://doi.org/10.1002/9781394267439.ch6,
6805,NCVX: A General-Purpose Optimization Solver for Constrained Machine and Deep Learning,"Buyun Liang, Tim Mitchell, Ju Sun",2022,http://arxiv.org/abs/2210.00973v2,
6806,"Artificial Intelligence for Cybersecurity: Offensive Tactics, Mitigation Techniques and Future Directions","Erwin Adi, Zubair Baig, Sherali Zeadally",,https://doi.org/10.5604/01.3001.0016.0800,
6807,Optimization of intrusion detection systems based on machine learning for cybersecurity by boosting feature engineering and model selection techniques,Xavier Andrés Larriva Novo,,https://doi.org/10.20868/upm.thesis.69604,
6808,Enhancing Secure Key Management Techniques for Optimised 5G Network Slicing Security,"Kovid Tiwari, Ajay Kumar Phulre, Devraj Vishnu, Saravanan D",2024,https://doi.org/10.60097/acig/199725,
6809,A Customer-Centric View of E-Commerce Security and Privacy,Saqib Saeed,,https://doi.org/10.3390/app13021020,
6811,2030 Roadmap: Cybersecurity in Food E-Commerce,"Cuong Nguyen, Jordan Wearing, Kawther Elolaimi, Pavithra Prasad, Prajakta Thorat",2023,https://doi.org/10.1007/978-3-031-34843-3_7,
6812,Protecting the Cybersecurity Network Using Lotus Effect Optimization Algorithm Based SDL Model,"Rohith Vallabhaneni, Nagamani H S, Harshitha P, Sumanth S",2024,https://doi.org/10.1109/icdcot61034.2024.10515812,
6813,Quantum Techniques and Technologies for Cybersecurity in Healthcare,,,https://doi.org/10.30953/bhty.v5.204,
6814,Quantum Techniques and Technologies for Cybersecurity in Healthcare,D. Hudson Florence,,https://doi.org/10.30953/tmt.v7.204,
6815,Smart Healthcare,"Faris S. Alghareb, Balqees Talal Hasan",2023,https://doi.org/10.1201/9781003376064-8,
6816,Blockchain Technology for Healthcare and Self-Sovereign Identity,Dilip Kumar,2024,https://doi.org/10.1201/9781003449515-5,
6817,Advancing Healthcare Through Data Science Techniques for Comprehensive Analysis and Visualization of Healthcare Data,"Janani Ratthna S. G., Karthikeyan Jothikumar, Priyadharshini P.",2024,https://doi.org/10.4018/979-8-3693-7457-3.ch001,
6818,Combating Cyber Threats Including Wormhole Attacks in Healthcare Cyber‐Physical Systems,"Pramod Singh Rathore, Mrinal Kanti Sarkar",2025,https://doi.org/10.1002/9781394229826.ch22,
6819,Cybersecurity Leadership for Healthcare Organizations,"Bradley Fowler, Bruce G. Chaundy",2025,https://doi.org/10.1201/9788770047760-2,
6820,Document Understanding for Healthcare Referrals,"Jimit Mistry, Natalia M. Arzeno",2023,http://arxiv.org/abs/2309.13184v1,
6821,Performance of Genetic Algorithms in the Context of Software Model Refactoring,"Vittorio Cortellessa, Daniele Di Pompeo, Michele Tucci",2023,http://arxiv.org/abs/2308.13875v1,
6822,"A Systematization of Cybersecurity Regulations, Standards and Guidelines for the Healthcare Sector","Maria Patrizia Carello, Alberto Marchetti Spaccamela, Leonardo Querzoni, Marco Angelini",2023,http://arxiv.org/abs/2304.14955v1,
6823,Evaluation of the effectiveness of the structural unit of a chemical industry enterprise by methods of statistical data analysis,Anastasia Gotovtseva,2024,https://doi.org/10.1109/wids-psu61003.2024.00029,
6824,Evaluation of computational methods for human microbiome analysis using simulated data,,,https://doi.org/10.37473/dac/10.7717/peerj.9688,
6825,Evaluation of deep unsupervised anomaly detection methods with a data-centric approach for on-line inspection,"Alexander Zeiser, Bekir Özcan, Bas van Stein, Thomas Bäck",2023,https://doi.org/10.1016/j.compind.2023.103852,
6826,Effective Informal Methods,,1996,https://doi.org/10.1201/9781498710411-25,
6827,THE MANAGEMENT OF TECHNICAL DATA IN INDUSTRY,R.W. McIntyre,1975,https://doi.org/10.1016/b978-0-08-019850-7.50021-6,
6828,A Review of Research on Supply Chain Resilience Evaluation Indicator System and Evaluation Methods,"Fei Yan, Xiao Song",,https://doi.org/10.62381/i245304,
6829,- Experimental Data Evaluation: Basic Concepts,,2016,https://doi.org/10.1201/b15334-7,
6830,NEON NIST data science evaluation challenge: Methods and results of team Shawn,Shawn Taylor,,https://doi.org/10.7287/peerj.preprints.26967v1,
6831,Consumption Characteristics and Evaluation Methods in Era Z,Sihui Ming,2024,https://doi.org/10.5220/0012817900004547,
6832,Evaluation of Predictive Models,,2024,https://doi.org/10.1017/9781009006767.006,
6833,Artificial Intelligence and Data Science in the Automotive Industry,"Martin Hofmann, Florian Neukart, Thomas Bäck",2017,http://arxiv.org/abs/1709.01989v1,
6834,A survey study of success factors in data science projects,"Iñigo Martinez, Elisabeth Viles, Igor G. Olaizola",2022,http://arxiv.org/abs/2201.06310v1,
6835,Smart in city performance: More to practical life than hardware and software,Faten Hatem,2023,https://doi.org/10.1049/smc2.12045,
6836,Exploiting Software Performance Engineering Techniques to Optimise the Quality of Smart Grid Environments,"Catia Trubiani, Anne Koziolek, Lucia Happe",2015,https://doi.org/10.1145/2668930.2695532,
6837,Evolution of Smart Energy Grid System Using IoT,"P. Saranya, R. Rajesh",2023,https://doi.org/10.4018/978-1-6684-7756-4.ch007,
6838,Regular Language Encryption for Secured Storage of Cloud Data in Smart Home-Based Cities,"S. Muthurajkumar, R. Praveen, S. Yogeshwar, K. A. Muthukumaran, K. C. Abishek",2023,https://doi.org/10.4018/978-1-6684-7756-4.ch009,
6839,Machine Learning Approaches for Analysis in Healthcare Informatics,"K. Jagadeesh, A. Rajendran",2021,https://doi.org/10.1201/9781003185246-6,
6840,Machine Learning Approaches for Analysis in Smart Healthcare Informatics,"Nasmin Jiwani, Ketan Gupta, Pawan Whig",2022,https://doi.org/10.1201/9781003265436-6,
6841,Machine Learning-Based Data Classification Techniques in Healthcare Using Massive Online Analysis Framework,"B. Ida Seraphim, E. Poovammal",2021,https://doi.org/10.1201/9781003185246-11,
6842,Medical Image Analysis Using Machine Learning Techniques,"Mustafa A. Al-Asadi, Sakir Tasdemİr",2022,https://doi.org/10.1201/9781003189053-7,
6843,Predictive analysis and modeling in healthcare systems,"M.V. Manoj Kumar, Pradeep N, H.A. Sanjay",2021,https://doi.org/10.1016/b978-0-12-821633-0.00002-7,
6844,Machine Learning for Healthcare Diagnostics,"K. Kalaiselvi, M. Deepika",2020,https://doi.org/10.1007/978-3-030-40850-3_5,
6845,Performance Evaluation of Heart Disease Classification Using Deep and Machine Learning-Based Methods,"Adyasha Rath, Ganapati Panda",2025,https://doi.org/10.1201/9781779643193-5,
6846,Machine Learning Applications for Data Analysis in Healthcare Systems,"Sudeshna Chakraborty, Jyotsna Singh, Praveen Kumar Shukla, Prasenjit Chatterjee",,https://doi.org/10.1201/9781779643193,
6847,Smart Healthcare Systems: An Exigency of Current Era,"Anupama Sharma, Prashant Srivastava, Prateek Chaurasia, Shweta Roy, Sandhya Avasthi",2025,https://doi.org/10.1201/9781779643193-8,
6848,Machine Learning Techniques to Classify Breast Cancer,"Drashti Shah, Ramchandra S. Mangrulkar",2021,https://doi.org/10.1201/9781003133681-17,
6849,DCA-based machine learning techniques with applications in finance and healthcare,Van Tuan Pham,,https://doi.org/10.70675/9c242ad5z31a6z41ebzbf30ze0e491fa0fa6,
6850,Hardware Accelerator Design for Machine Learning,"Li Du, Yuan Du",,https://doi.org/10.5772/intechopen.72845,
6851,Comprehensive Analysis of Dimensionality Reduction Techniques for Machine Learning Applications,"Archana Vasant Mire, Vinayak Elangovan, Bharti Dhote",2021,https://doi.org/10.1201/9781003133681-4,
6852,Using Machine Learning and Deep Learning Methods in Predicting the Islamic Index Price,Ahmed Ihsan Simsek,2023,https://doi.org/10.4018/979-8-3693-1038-0.ch018,
6853,Leveraging Machine Learning Techniques to Study The Stock Market Dynamics in India,Prokarsha Kumar Ghosh,,https://doi.org/10.33140/jibf.03.01.09,
6854,Sem título,,,https://doi.org/10.1117/12.3001441.0d763cec-5325-ee11-a99a-b38e0bc17c27,
6855,"Applications of machine learning in healthcare, finance, agriculture, retail, manufacturing, energy, and transportation: A review","Nitin Liladhar Rane, Suraj Kumar Mallick, Ömer Kaya, Jayesh Rane",2024,https://doi.org/10.70593/978-81-981271-4-3_6,
6856,Application of Machine Learning to Improve Tourism Industry,"Krutibash Nayak, Saroj Kumar Panigrahy",2021,https://doi.org/10.1201/9781003133681-20,
6857,Introduction to Data Science,Rafael A. Irizarry,,https://doi.org/10.1201/9780429341830,
6858,Sem título,,,https://doi.org/10.55776/p29984,
6859,Importing data,Rafael A. Irizarry,2019,https://doi.org/10.1201/9780429341830-5,
6860,Reshaping data,Rafael A. Irizarry,2019,https://doi.org/10.1201/9780429341830-21,
6861,Analysis of Various Maximum Power Point Tracking Algorithms Using Hybrid Energy Systems,"M.A. Nabi, J. Surya Kumari",2023,https://doi.org/10.1109/icdsns58469.2023.10245794,
6862,Probabilistic analysis of algorithms and data structures,Luc Devroye,1989,https://doi.org/10.1007/3-540-51542-9_20,
6863,Visualizing data distributions,Rafael A. Irizarry,2019,https://doi.org/10.1201/9780429341830-8,
6864,Data visualization principles,Rafael A. Irizarry,2019,https://doi.org/10.1201/9780429341830-10,
6865,Smoothing,Rafael A. Irizarry,2019,https://doi.org/10.1201/9780429341830-28,
6866,Deep Learning–based IDS framework for Cloud Data Security,,2025,https://doi.org/10.48047/jocaaa.34.12.949,
6867,MA_BiRAE - Malware analysis and detection technique using adversarial learning and deep learning,"Surbhi Prakash, Amar Kumar Mohapatra",2025,https://doi.org/10.1016/j.jisa.2025.104009,
6868,Applications of Deep Learning in Cloud Security,"Disha Shrmali, Shweta Sharma",2022,https://doi.org/10.1002/9781119760542.ch14,
6869,Metaheuristic-driven neural architecture search for deep learning-based side-channel analysis,"Amina Amrouche, Larbi Boubchir, Saïd Yahiaoui",2026,https://doi.org/10.1016/j.csa.2026.100125,
6870,"Adversarial Attack, Defense, and Applications with Deep Learning Frameworks","Zhizhou Yin, Wei Liu, Sanjay Chawla",2019,https://doi.org/10.1007/978-3-030-13057-2_1,
6871,Security analysis of digital image watermarking using deep learning inspired LSB and chaotic S-Box in cyber security,"Muhammad Zubair Shoukat, Zhaofeng Su, Jehad Ali",2025,https://doi.org/10.1016/j.jisa.2025.104209,
6872,Survey of deep learning approaches for securing industrial control systems: A comparative analysis,"Muhammad Muzamil Aslam, Ali Tufail, Muhammad Nauman Irshad",2025,https://doi.org/10.1016/j.csa.2025.100096,
6873,A hybrid deep learning image-based analysis for effective malware detection,"Sitalakshmi Venkatraman, Mamoun Alazab, R. Vinayakumar",2019,https://doi.org/10.1016/j.jisa.2019.06.006,
6874,Intelligent Log Analysis Using Machine and Deep Learning,"Steven Yen, Melody Moh",2020,https://doi.org/10.4018/978-1-7998-7705-9.ch053,
6875,Deep Learning Applications in Digital Image Security,"Saqib Ali Nawaz, Jingbing Li, Uzair Aslam Bhatti, Muhammad Usman Shoukat, Raza Muhammad Ahmad",2023,https://doi.org/10.1201/9781003427674-8,
6876,DeepCFL: Deep Contextual Features Learning from a Single Image,"Indra Deep Mastan, Shanmuganathan Raman",2020,http://arxiv.org/abs/2011.03712v1,
6877,On the Conceptualization of Elastic Service Evaluation in Cloud Computing,"Danqing Feng, Zhibo Wu, Zhan Zhang, Jinwei Fu",2021,https://doi.org/10.4018/978-1-7998-5339-8.ch077,
6878,Quality Evaluation of Cloud and Fog Computing Services in 5G Networks,"Stojan Kitanov, Borislav Popovski, Toni Janevski",2021,https://doi.org/10.4018/978-1-7998-5339-8.ch086,
6879,An Evaluation of Open Source Serverless Computing Frameworks,"Sunil Kumar Mohanty, Gopika Premsankar, Mario di Francesco",2018,https://doi.org/10.1109/cloudcom2018.2018.00033,
6880,Fog vs. Cloud Computing Architecture,"Shweta Kaushik, Charu Gandhi",2021,https://doi.org/10.4018/978-1-7998-5339-8.ch020,
6881,Dependability Quantification of Cloud-Centric Authentication Frameworks,"Durbadal Chattaraj, Monalisa Sarma",2018,https://doi.org/10.1109/cloud.2018.00117,
6882,User-Centric Security Frameworks in Cloud Computing,"Syed Saqlain Pasha, Kavitha R",,https://doi.org/10.55248/gengpi.5.0224.0609,
6883,Data mining techniques for performance analysis of onshore wind farms,"Davide Astolfi, Francesco Castellani, Alberto Garinei, Ludovico Terzi",2015,https://doi.org/10.1016/j.apenergy.2015.03.075,
6884,Grading buildings on energy performance using city benchmarking data,"Sokratis Papadopoulos, Constantine E. Kontokosta",2019,https://doi.org/10.1016/j.apenergy.2018.10.053,
6885,Evaluation of the energy performance of variable refrigerant flow systems using dynamic energy benchmarks based on data mining techniques,"Jiangyan Liu, Jiangyu Wang, Guannan Li, Huanxin Chen, Limei Shen",2017,https://doi.org/10.1016/j.apenergy.2017.09.116,
6886,Pattern recognition in building energy performance over time using energy benchmarking data,"Sokratis Papadopoulos, Bartosz Bonczak, Constantine E. Kontokosta",2018,https://doi.org/10.1016/j.apenergy.2018.03.079,
6887,Review of performance optimization techniques applied to wind turbines,"Adam Chehouri, Rafic Younes, Adrian Ilinca, Jean Perron",2015,https://doi.org/10.1016/j.apenergy.2014.12.043,
6888,Enhanced the Performance of Medical Data Based on Data Farming Techniques,Abhilash Raghuwanshi,,https://doi.org/10.22214/ijraset.2018.3566,
6889,Students Performance Prediction using Data Mining Techniques,Ashish Narvekar,,https://doi.org/10.22214/ijraset.2020.6257,
6890,A Ballot Agency Performance under Data Secure Techniques,,2016,https://doi.org/10.21275/v5i5.nov163858,
6891,Benchmarking driving efficiency using data science techniques applied on large - scale smartphone data,Δημήτριος Τσελέντης,,https://doi.org/10.12681/eadd/44854,
6892,Evaluating seasonal chiller performance using operational data,"Si Wu, Pu Yang, Guanghao Chen, Zhe Wang",2025,https://doi.org/10.1016/j.apenergy.2024.124377,
6893,Characterizing GPU Energy Usage in Exascale-Ready Portable Science Applications,"William F. Godoy, Oscar Hernandez, Paul R. C. Kent, Maria Patrou, Kazi Asifuzzaman, Narasinga Rao Miniskar, Pedro Valero-Lara, Jeffrey S. Vetter, Matthew D. Sinclair, Jason Lowe-Power, Bobby R. Bruce",2025,http://arxiv.org/abs/2505.05623v3,
6894,The establishment of evaluation systems and an index for energy superpower,Duan Kang,2024,https://doi.org/10.1016/j.apenergy.2023.122344,
6895,Combining physics-based and data-driven modeling for building energy systems,"Leandro Von Krannichfeldt, Kristina Orehounig, Olga Fink",2025,https://doi.org/10.1016/j.apenergy.2025.125853,
6896,Evaluation of energy performance for rotating residential buildings integrated with rooftop PV systems,Moncef Krarti,2025,https://doi.org/10.1016/j.apenergy.2025.125407,
6939,Media vision indictments,Barbara Gengler,1998,https://doi.org/10.1016/s1361-3723(98)80024-9,
6897,Experimental performance evaluation of aerogel glazing systems,"C. Buratti, E. Moretti",2012,https://doi.org/10.1016/j.apenergy.2011.12.055,
6898,Integrated life-cycle data envelopment analysis for techno-environmental performance evaluation on sludge-to-energy systems,"Chor Man Lam, Shu-Chien Hsu, Valeria Alvarado, Wing Man Li",2020,https://doi.org/10.1016/j.apenergy.2020.114867,
6899,Retail electricity pricing via online-learning of data-driven demand response of HVAC systems,"Ah-Yun Yoon, Young-Jin Kim, Tea Zakula, Seung-Ill Moon",2020,https://doi.org/10.1016/j.apenergy.2020.114771,
6900,A data-driven rolling optimization control approach for building energy systems that integrate virtual energy storage systems,"Yunfei Mu, Yanze Xu, Jiarui Zhang, Zeqing Wu, Hongjie Jia",2023,https://doi.org/10.1016/j.apenergy.2023.121362,
6901,Sem título,,,https://doi.org/10.54499/2020.04832.bd,
6902,Applications of machine learning/deep learning for power grid,"S. Muthukaruppasamy, G. Arun Sampaul Thomas, J. Nandha Gopal, E. Parimalasundar, P. Duraipandy",2024,https://doi.org/10.1201/9781003564874-7,
6903,A Review of Methods and Applications of Sentiment Analysis Based on Deep Learning Models,Xinghe Xie,2023,https://doi.org/10.1142/9789811267505_0075,
6904,Navigating deep learning models and health monitoring infrastructure financing in smart cities,"B. Singh, A. Nayyar",2024,https://doi.org/10.1201/9781003564874-3,
6905,Deep convolution models,"Priti Singh, H. Om Sharan, C. S. Raghuvanshi",2024,https://doi.org/10.1201/9781003564874-5,
6906,Applications of Deep Learning in Finance,,2024,https://doi.org/10.1002/9781119863403.ch15,
6907,Chapter 9: Machine Learning and Deep Learning in Finance,,2024,https://doi.org/10.1515/9781501521843-013,
6908,From neurons to networks,Harshit Poddar,2024,https://doi.org/10.1201/9781003564874-2,
6909,Implementation of Machine Learning in the Education Sector,"Prayag Tiwari, Jia Qian, Qiuchi Li",2019,https://doi.org/10.1201/9780429440953-8,
6910,Implementation of Machine Learning and Deep Learning Techniques for the Detection of Epileptic Seizures Using Intracranial Electroencephalography,"Marcin Kołodziej, Andrzej Majkowski, Andrzej Rysz",,https://doi.org/10.3390/app13158747,
6911,Accelerated Machine Learning,"Paul Fergus, Carl Chalmers",2022,https://doi.org/10.1007/978-3-031-04420-5_12,
6912,Predictive Analytics for Student Success in Higher Education Post-Nep 2020 Implementation Using Data Mining and Machine Learning Techniques,BRIJESH  KUMAR VERMA,,https://doi.org/10.2139/ssrn.5261690,
6913,Fundamentals of Machine Learning,"Paul Fergus, Carl Chalmers",2022,https://doi.org/10.1007/978-3-031-04420-5_2,
6914,Enterprise Machine Learning Serving,"Paul Fergus, Carl Chalmers",2022,https://doi.org/10.1007/978-3-031-04420-5_14,
6915,Research on cloud computing network security mechanism and optimization in university education management informatization based on OpenFlow,"Xiufang Dong, Yun Xie",2025,https://doi.org/10.1016/j.sasc.2025.200225,
6916,Optimization Techniques for Resource Allocation in Cloud Computing Systems,Kiran Kumain,,https://doi.org/10.17762/turcomat.v11i3.13593,
6917,Optimization Setting Sitorized Resources in Cloud Computing Environment Applied in Marine Systems,Xuezhu Li,2020,https://doi.org/10.2112/jcr-si115-008.1,
6918,Effect of Acceleration Coefficient on Particle Swarm optimization for Task Scheduling in Cloud Computing,Nagresh Kumar,,https://doi.org/10.4108/eai.15-1-2021.168140,
6919,A multi-faceted optimization scheduling framework based on the particle swarm optimization algorithm in cloud computing,"Mitali Bansal, Sanjay Kumar Malik",2020,https://doi.org/10.1016/j.suscom.2020.100429,
6920,Inquisitive Genetic-Based Wolf Optimization for Load Balancing in Cloud Computing,"Suman Sansanwal, Nitin Jain",2023,https://doi.org/10.2478/acss-2023-0017,
6921,Integrating IoT and cloud computing for continuous process optimization in real time systems,Rhoda Ajayi,,https://doi.org/10.55248/gengpi.6.0125.0441,
6922,Optimization and Use of Cloud Computing in Big Data Science,,2023,https://doi.org/10.23977/cpcs.2023.070115,
6923,"AI Infrastructure at Scale: Cloud Systems, GPU Computing, and Benchmark-Driven Optimization",Murali Krishna Pasupuleti,,https://doi.org/10.62311/nesx/rb-978-81-999716-9-1,
6924,Artificial cognition for applications in smart agriculture: A comprehensive review,"Misbah Pathan, Nivedita Patel, Hiteshri Yagnik, Manan Shah",2020,https://doi.org/10.1016/j.aiia.2020.06.001,
6925,Instant Insights: Artificial Intelligence applications in agriculture,,2023,https://doi.org/10.19103/9781801466264,
6926,Applications of Artificial Intelligence in Pest Management,"Muhammad Kashif Hanif, Shouket Zaman Khan, Maria Bibi",2022,https://doi.org/10.1201/9781003311782-13,
6927,Integration of Edge Computing and Artificial Intelligence for Precision Agriculture in the Era of Agriculture 4.0,"Anamika Sharma, Deepshikha",2026,https://doi.org/10.1201/9781003637264-20,
6928,Artificial Intelligence - Applications in Agriculture and Bio-system Engineering [Working Title],,2019,https://doi.org/10.5772/intechopen.83740,
6929,What artificial intelligence can do for high-performance computing systems?,"Pierrick Pochelu, Hyacinthe Cartiaux, Julien Schleich",2026,https://doi.org/10.1016/j.engappai.2025.113248,
6930,Artificial Intelligence Applications and Economic Impacts in Sustainable Agriculture,Nima Taheri Hosseinkhani,,https://doi.org/10.2139/ssrn.5474048,
6931,Application of Conversational Artificial Intelligence for Farmer's Advisory and Communication,"Anurag Sinha, Den Whilrex Garcia",2022,https://doi.org/10.1201/9781003311782-4,
6932,AgriDet: Plant Leaf Disease severity classification using agriculture detection framework,"Arunangshu Pal, Vinay Kumar",2023,https://doi.org/10.1016/j.engappai.2022.105754,
6933,A comprehensive overview of methodologies and performance evaluation frameworks in 3D mesh segmentation,"Panagiotis Theologou, Ioannis Pratikakis, Theoharis Theoharis",2015,https://doi.org/10.1016/j.cviu.2014.12.008,
6934,"Responsible LLM Systems: Governance, Safety, and Evaluation Frameworks for Enterprise AI Agents",Koushik Anitha Raja,,https://doi.org/10.52710/cfs.951,
6935,Policy Evaluation Using Artificial Intelligence for Enhancing Infrastructure Resilience across National Security Frameworks,"M Al Batahari, R H Al-Azri",2026,https://doi.org/10.1016/j.procs.2026.01.113,
6936,Quality and Security Frameworks for IoT-Architecture Models Evaluation,"Darine Ameyed, Fehmi Jaafar, Fabio Petrillo, Mohamed Cheriet",,https://doi.org/10.1007/s42979-023-01815-z,
6937,Security Evaluation of Computer Products,,,https://doi.org/10.1007/0-387-25228-2_15,
